name,quantile
HACERE,0.9166137990072241
SEKINE,0.9167337054499033
MUHLISE,0.916853532167554
DELAL,0.916972960260063
OMRIYE,0.9170923484900578
BESEY,0.9172116968575383
FAIKA,0.9173304871498202
SONA,0.9174488788169604
FATI,0.9175671110340435
NUKET,0.9176853432511268
ANAKIZ,0.9178034957431818
ELA,0.9179216083727225
NIDA,0.9180392027895787
DILAN,0.9181566776188924
SAFURE,0.9182739929981494
HAZEL,0.9183912685148922
IKRAM,0.9185074677437518
GULFIYE,0.9186233879350122
RUVEYDA,0.9187390290886732
OZEN,0.9188542716171924
PEMPE,0.9189693945581688
ZAHRA,0.9190839594239468
MEMDUHA,0.9191983249771538
VICDAN,0.9193126905303608
GULLIZAR,0.9194269364960252
EVIN,0.9195411425991754
SEMANUR,0.9196549102146696
MAHI,0.9197680400299367
BESIRE,0.9198808110825762
KEBIRE,0.919993024060017
FEHMIYE,0.9201048384123159
MAHIRE,0.9202164933145581
HAFIZA,0.9203277894541726
HUSNUYE,0.9204388464187019
ZEKINE,0.9205499033832313
SEYIDE,0.920660641447647
ZUBEYDA,0.9207707815743501
MAHIYE,0.9208808818385389
MEHRI,0.9209901848524439
LAMIA,0.9210991291037213
TAYYIBE,0.9212076348673426
BILGIN,0.92131534338068
FITNET,0.9214230120315033
TEVRAT,0.9215304813697557
GURSEL,0.9216376318078946
SERGUL,0.9217447423835192
FISUN,0.9218514941965162
SELVA,0.9219579271093997
SUMEYYA,0.9220642802972547
IMMIHAN,0.9221701551349396
SIMGE,0.9222758705225677
NAIDE,0.9223809879724829
SITTI,0.9224859858348556
BESI,0.9225909438347141
MAKSUDE,0.9226955430719449
ZINI,0.9228000227216331
HAMIYE,0.9229042631962362
SUAT,0.9230080651831832
ZAKIRE,0.923111827307616
NASIDE,0.9232152705319353
RUZIYE,0.9233187137562546
SAHIBE,0.9234218380804605
NURAL,0.9235245239170102
GULBIN,0.9236271300285316
AYSU,0.923729536827482
SELVET,0.9238311463761487
ESER,0.9239325167497302
GULIZ,0.924033727673255
FITNAT,0.9241348588717513
ISMINAZ,0.9242357907576768
NAVRUZ,0.9243365631935455
PERIZADE,0.9244370167293007
VECIHE,0.9245370317773998
SERCAN,0.924636847512928
MEVLUDIYE,0.9247365436609135
UMAHAN,0.9248362398088991
HARIKA,0.9249354576067145
BENGU,0.9250345159544731
SADEGUL,0.925133454714689
SEFIYE,0.92523215429982
CIDEM,0.925330694434894
GULSEVEN,0.925429194707454
MIHRIYE,0.9255276551174998
URKIYE,0.9256257567649178
SENIZ,0.9257237388247933
MUESSER,0.9258216012971262
YAPRAK,0.9259193840444307
ZAHIRE,0.9260171667917353
GULSUME,0.9261148698140115
INSAF,0.9262125728362877
ARMAGAN,0.9263099170959361
KIFAYET,0.9264069823179852
FERISTAH,0.9265032901522648
SADIFE,0.9265995581240302
GULIN,0.9266954673331679
TAMAM,0.9267911373672204
BAHTIYAR,0.9268867276762446
GULENDER,0.9269822781227546
SERAY,0.9270774698066369
GAZALI,0.927172621628005
RUKEN,0.9272677335868589
SELAMET,0.9273627658206844
KERZIBAN,0.9274576784669675
SELBI,0.9275525512507362
HATEM,0.9276465071966786
SAYNUR,0.9277402638300501
MUSLIME,0.9278334225257089
TURKIYE,0.9279261825962256
DEVRIM,0.9280186636291431
GANIMET,0.928110825761947
SAHSENEM,0.9282029480322368
NAFIZE,0.9282950304400124
NEZIHAT,0.9283864351850468
SAHIZER,0.9284778399300812
SEZIN,0.9285692048126013
SERVER,0.9286599717574087
SAFFET,0.9287506191146735
REZZAN,0.9288412266094241
ECEM,0.9289317145166321
RUSEN,0.9290216443486415
UMMIHAN,0.9291112552805374
YASEMEN,0.9292007067623765
CANSEL,0.9292901183817015
SIFA,0.9293794104134839
SAHINAZ,0.9294685429952095
HAZIME,0.9295575559893926
ADVIYE,0.9296464892585473
SEKERNAZ,0.9297353428026736
ZULFINAZ,0.9298241166217716
FEYZIYE,0.9299128505783553
FERYAL,0.9300013054973397
RESMIGUL,0.9300891226160971
GURCAN,0.9301766606972551
RUYA,0.9302639197408139
FADEN,0.9303508997467734
CAVIDAN,0.9304373615400484
GULSEHER,0.9305236240207524
SITTIKA,0.9306092088387152
SUMBUL,0.9306947936566781
BAGDAGUL,0.9307793021867579
EVREN,0.9308637708543235
HURMUZ,0.9309478408967471
BAGDAT,0.9310318312141425
BINGUL,0.9311158215315377
NADIME,0.9311997719864188
PERI,0.9312837224413
HAVVANA,0.9313676330336669
JULIDE,0.9314515436260338
SUNBUL,0.9315352549058298
HAYRUNNISA,0.9316180094852853
BURCAK,0.9317005248896556
GULTER,0.9317830402940259
SAHA,0.9318653563858252
TAYBET,0.9319475927525963
ANSA,0.9320296298067964
AYNI,0.9321114675484254
MAHBUP,0.9321929465274269
NESLI,0.9322744255064284
EMETI,0.9323558646229155
GOKNUR,0.9324372638768886
GULPASA,0.9325186631308616
SEZGIN,0.9326000623848347
NURE,0.9326812623262368
ZUMRETE,0.9327624622676389
CAKIR,0.9328435027589843
KUMRI,0.9329245432503296
PEYRUZE,0.933005583741675
MAIDE,0.9330865046454777
