lastname,quantile
CABACI,0.9547061017682076
CELIKPENCE,0.9547113496410947
CENNETOGLU,0.954716597513982
CESUROGLU,0.9547218453868691
COSANAY,0.9547270932597564
ERKAC,0.9547323411326435
ERTEPE,0.9547375890055306
GUT,0.9547428368784179
HABIP,0.954748084751305
HITIT,0.9547533326241922
KARAIL,0.9547585804970794
KARASULEYMANOGLU,0.9547638283699665
KAVUSTU,0.9547690762428538
KEFAL,0.9547743241157409
KIRLIBAL,0.9547795719886281
KIRMIZIKAN,0.9547848198615153
KOSOVALI,0.9547900677344024
KUCUKATES,0.9547953156072896
KULACOGLU,0.9548005634801768
MADSAR,0.954805811353064
NANTU,0.9548110592259512
OKURLAR,0.9548163070988384
ONEK,0.9548215549717255
OZKINACI,0.9548268028446127
OZPERCIN,0.9548320507174999
SEREZLI,0.954837298590387
SEYBAN,0.9548425464632743
SONA,0.9548477943361614
SUREKCI,0.9548530422090487
SUTLUOGLU,0.9548582900819358
TAYGAR,0.9548635379548229
TIRSI,0.9548687858277102
TOPYILDIZ,0.9548740337005973
TULTAK,0.9548792815734846
TURKUN,0.9548845294463717
YAGISAN,0.9548897773192588
YETUT,0.9548950251921461
ACARSOY,0.9549002516451439
AGARLI,0.9549054780981417
ANLAYAN,0.9549107045511396
ARBAK,0.9549159310041374
BASCOBAN,0.9549211574571352
BAZAN,0.9549263839101331
BILKI,0.9549316103631309
BOLUKCU,0.9549368368161288
BOZHAN,0.9549420632691267
BULTAN,0.9549472897221245
BUYUKATES,0.9549525161751223
COMAR,0.9549577426281202
CUYA,0.954962969081118
DIYAPOGLU,0.9549681955341158
DUBA,0.9549734219871137
DUKEN,0.9549786484401116
ERBAGCI,0.9549838748931094
GASER,0.9549891013461073
GERIDONMEZ,0.9549943277991051
GORBUZ,0.9549995542521029
GUNCEGORU,0.9550047807051008
HAKALMAZ,0.9550100071580986
HANLIOGLU,0.9550152336110964
HEDIYE,0.9550204600640944
ILBI,0.9550256865170922
ISIKTAN,0.95503091297009
KANGUL,0.9550361394230878
KARABEKIR,0.9550413658760857
KARAIN,0.9550465923290835
KAVA,0.9550518187820813
KEZIK,0.9550570452350792
KILVAN,0.9550622716880771
KINSIZ,0.9550674981410749
KIRT,0.9550727245940728
KISLAKCI,0.9550779510470706
KIVRIM,0.9550831775000684
KURTTAS,0.9550884039530663
MINARECI,0.9550936304060641
OVUR,0.9550988568590619
OZCE,0.9551040833120598
REYHANI,0.9551093097650577
SALAM,0.9551145362180555
SAPLI,0.9551197626710534
SARIYILMAZ,0.9551249891240512
SONUVAR,0.955130215577049
ULKUSEVEN,0.9551354420300469
UMUCU,0.9551406684830447
UZUNCELEBI,0.9551458949360425
YABASUN,0.9551511213890405
YAPRAKLI,0.9551563478420383
YARIMAY,0.9551615742950361
YAZLAK,0.955166800748034
YELEKIN,0.9551720272010318
AKDAM,0.9551772322341403
ARALI,0.9551824372672488
BALLICA,0.9551876423003574
BEYHATUN,0.9551928473334659
CALUK,0.9551980523665743
CEKILMEZ,0.9552032573996828
CELIKHAN,0.9552084624327913
DAGKUSU,0.9552136674658999
DOBRUCALI,0.9552188724990084
EKIZCELI,0.9552240775321169
ELKILIC,0.9552292825652254
ERTARGIN,0.9552344875983338
GEBIC,0.9552396926314424
GUMUL,0.9552448976645509
HORTUM,0.9552501026976594
ILKIS,0.9552553077307679
KAHIYE,0.9552605127638765
KIZILKUS,0.955265717796985
LALECI,0.9552709228300934
MAVIGOK,0.9552761278632019
NALCACIOGLU,0.9552813328963105
NANECI,0.955286537929419
OGUZKAN,0.9552917429625275
ORASAN,0.955296947995636
POSTA,0.9553021530287445
SARITEKIN,0.955307358061853
SENBAYRAM,0.9553125630949615
SEPIL,0.95531776812807
SIRAZ,0.9553229731611785
TEMUROGLU,0.9553281781942871
TEPEKAYA,0.9553333832273956
TURUSKAN,0.9553385882605041
UNLUCE,0.9553437932936126
VURUS,0.955348998326721
YASUK,0.9553542033598296
YILDIRIMHAN,0.9553594083929381
YILMAZLI,0.9553646134260466
YUNGUL,0.9553698184591551
AGACDELEN,0.9553750020723742
AKTOLUN,0.9553801856855935
ALBAYRAKOGLU,0.9553853692988127
ALPYURUK,0.9553905529120318
ANACUR,0.955395736525251
ARAMAN,0.9554009201384701
ATHAN,0.9554061037516893
AYRILMIS,0.9554112873649085
BABATAS,0.9554164709781277
BAGCIK,0.9554216545913469
BARKAN,0.955426838204566
BASARANER,0.9554320218177852
CAKIRAY,0.9554372054310044
CANAVARCI,0.9554423890442235
CIVIT,0.9554475726574427
CUNGUR,0.9554527562706618
DENDEN,0.9554579398838811
DURASI,0.9554631234971003
ELVERISLI,0.9554683071103194
ERDEDE,0.9554734907235386
GOKYOKUS,0.9554786743367577
GUZELDEMIRCI,0.9554838579499769
HAKI,0.9554890415631961
KALEMLI,0.9554942251764152
KANALICI,0.9554994087896345
KARADAGOGLU,0.9555045924028537
KARAYTU,0.9555097760160728
MEHDER,0.955514959629292
OGUTVEREN,0.9555201432425111
ORTUCU,0.9555253268557303
OZDIKER,0.9555305104689495
OZDILLI,0.9555356940821687
OZKOZANOGLU,0.9555408776953879
PAKSU,0.955546061308607
PEKBEY,0.9555512449218262
PUSKULLUOGLU,0.9555564285350454
SAGLAMTAS,0.9555616121482645
SAHIL,0.9555667957614837
SARIBACAK,0.9555719793747028
SARIDERE,0.9555771629879221
SAZIL,0.9555823466011413
SUSAL,0.9555875302143604
TASAGIL,0.9555927138275796
TASASIZ,0.9555978974407987
TAZ,0.9556030810540179
TEKINKUS,0.9556082646672371
TIGCI,0.9556134482804562
TONBAZ,0.9556186318936755
TOPARSLAN,0.9556238155068946
TOPRAKCIOGLU,0.9556289991201138
UCBAS,0.955634182733333
YARKA,0.9556393663465521
YELDEN,0.9556445499597713
YENIYAPAN,0.9556497335729904
YILMAZBAS,0.9556549171862097
YIS,0.9556601007994289
YUREGIL,0.955665284412648
ZEBIL,0.9556704680258672
ZIRIH,0.9556756516390863
ZUMRE,0.9556808352523055
AKCAKALE,0.9556859974456353
ARINIK,0.9556911596389652
AYTURE,0.955696321832295
BASLAK,0.9557014840256248
BESKEN,0.9557066462189547
BUYUKPOLAT,0.9557118084122845
CAGIRKAN,0.9557169706056143
CURGATAY,0.9557221327989442
DANISOGLU,0.955727294992274
DASIK,0.9557324571856038
DUZGUNOGLU,0.9557376193789338
ERDOGRU,0.9557427815722636
ERGUNAY,0.9557479437655935
FILIZLI,0.9557531059589233
ISIKYILDIZ,0.9557582681522531
KANICI,0.955763430345583
KIRKALI,0.9557685925389128
KIRMIZITEPE,0.9557737547322426
KUNEY,0.9557789169255725
MERAN,0.9557840791189023
MESUTOGLU,0.9557892413122321
MUTLUGUN,0.955794403505562
POLATEL,0.9557995656988918
SAHINOL,0.9558047278922216
SARISIK,0.9558098900855515
SIRA,0.9558150522788813
SUBAKAN,0.9558202144722111
TOMRUKCU,0.955825376665541
VUR,0.9558305388588708
YAK,0.9558357010522006
YALTIRAKLI,0.9558408632455305
YANATMA,0.9558460254388603
AKERIK,0.9558511662123008
AKHUN,0.9558563069857413
AKSAMAZ,0.9558614477591818
AKTUN,0.9558665885326223
ALAYDIN,0.9558717293060628
ALPDAG,0.9558768700795034
AROL,0.9558820108529439
ATAALP,0.9558871516263844
BABURHAN,0.9558922923998249
BIRLIKBAS,0.9558974331732654
CAYDAN,0.9559025739467059
CELEGEN,0.9559077147201464
CIPA,0.9559128554935868
COGAC,0.9559179962670273
CORDUKCU,0.9559231370404678
DEMIRDIS,0.9559282778139083
DOYDU,0.9559334185873489
ERGUNDUZ,0.9559385593607894
ERTIT,0.9559437001342299
ESKALEN,0.9559488409076704
GOLCUKLU,0.9559539816811109
GUCLUDAL,0.9559591224545514
GUMAN,0.9559642632279919
HAZIROGLU,0.9559694040014324
ISET,0.9559745447748729
KARAAYVAZ,0.9559796855483134
KARAYAZGAN,0.9559848263217539
KARLITEPE,0.9559899670951943
KELBAT,0.955995107868635
KOGCE,0.9560002486420754
KOMSUOGLU,0.9560053894155159
KOYUNSEVER,0.9560105301889564
KUCLU,0.9560156709623969
KUCUKCETIN,0.9560208117358374
KUMAN,0.9560259525092779
KURTALAN,0.9560310932827184
KUTANIS,0.9560362340561589
MENGUBETI,0.9560413748295994
MEYDANOGLU,0.9560465156030399
MISIROGLU,0.9560516563764805
OCALIR,0.956056797149921
OKURER,0.9560619379233615
ORSDEMIR,0.956067078696802
ORUL,0.9560722194702425
OZSES,0.956077360243683
SAIT,0.9560825010171234
SARIDEDE,0.9560876417905639
TASALAN,0.9560927825640044
TOPALOGULLARI,0.9560979233374449
UNURLU,0.9561030641108854
URUCU,0.9561082048843259
UTKUR,0.9561133456577665
UZUNHASAN,0.956118486431207
VAYIS,0.9561236272046475
YEDIBELA,0.956128767978088
YESILKUS,0.9561339087515285
YILDIRIMKAYA,0.956139049524969
YOLASAN,0.9561441902984095
ZOZIK,0.95614933107185
ALIBASOGLU,0.9561544504254011
ALTILI,0.9561595697789523
ALTINGEYIK,0.9561646891325035
BATARAY,0.9561698084860546
BATIT,0.9561749278396058
BEYSIR,0.956180047193157
COBANCI,0.9561851665467082
DALLAR,0.9561902859002593
DAMARLI,0.9561954052538105
DEMIRAN,0.9562005246073616
DEMIRGIL,0.9562056439609128
DERYOL,0.956210763314464
EMENGEN,0.9562158826680152
ERSIK,0.9562210020215663
ESREFOGLU,0.9562261213751175
FENERLI,0.9562312407286686
FIDANCIOGLU,0.9562363600822198
GURLEYUK,0.956241479435771
HACIIBRAHIMOGLU,0.9562465987893222
ILICAK,0.9562517181428734
ILTUZER,0.9562568374964245
INCEMAN,0.9562619568499756
KALCIN,0.9562670762035268
KARADUGAN,0.956272195557078
KESKEKCI,0.9562773149106292
KILICGEDIK,0.9562824342641804
KIRTORUN,0.9562875536177314
KOCABUGA,0.9562926729712826
KUKREK,0.9562977923248338
LATIFECI,0.956302911678385
MUKYEN,0.9563080310319362
OMUS,0.9563131503854874
ORNEKCI,0.9563182697390384
OZKESICI,0.9563233890925896
OZMET,0.9563285084461408
OZTUG,0.956333627799692
SACINTI,0.9563387471532432
SAGLAMOZ,0.9563438665067944
SARITOSUN,0.9563489858603454
SIGAK,0.9563541052138966
SOZBILIR,0.9563592245674478
TANIYAN,0.956364343920999
TEKINASLAN,0.9563694632745502
TOFUR,0.9563745826281014
TOPLAMA,0.9563797019816525
TUKSAL,0.9563848213352036
UTANGAN,0.9563899406887548
YETKIL,0.956395060042306
YONAK,0.9564001793958572
YORENC,0.9564052987494084
ZEDEF,0.9564104181029595
BAGLARS,0.9564155160366213
BASAGA,0.9564206139702831
BASTEKIN,0.956425711903945
BESLAN,0.9564308098376069
CAGINDA,0.9564359077712686
CAGIRDAN,0.9564410057049305
CAPALI,0.9564461036385923
CASKURLU,0.9564512015722542
DAGERI,0.9564562995059159
DALKA,0.9564613974395778
DIVRAK,0.9564664953732397
ERBOY,0.9564715933069015
GOG,0.9564766912405633
GULFIRAT,0.9564817891742251
GURLEN,0.956486887107887
GUZELHAN,0.9564919850415488
HAKKOYMAZ,0.9564970829752106
HARUN,0.9565021809088725
ILGOZ,0.9565072788425343
KANIGUR,0.9565123767761962
KARADONGEL,0.9565174747098579
KAYGUSIZ,0.9565225726435198
KEHYA,0.9565276705771816
KIRVELI,0.9565327685108435
KOCAERKEK,0.9565378664445053
KOCAKGOL,0.9565429643781671
KUSBEY,0.956548062311829
MAKARA,0.9565531602454908
MIZRAHI,0.9565582581791526
NAMALAN,0.9565633561128144
NEGUZEL,0.9565684540464763
OBAN,0.9565735519801382
OCU,0.9565786499137999
ODAMAN,0.9565837478474618
ONIZ,0.9565888457811236
OZCAKAR,0.9565939437147855
OZKUM,0.9565990416484472
OZNALBANT,0.9566041395821091
SAGLAMDEMIR,0.956609237515771
SARALI,0.9566143354494328
SERDENGECTI,0.9566194333830946
SEVINIR,0.9566245313167564
SUDUPAK,0.9566296292504183
SULUHAN,0.95663472718408
TUNCKIRAN,0.9566398251177419
YETMEN,0.9566449230514037
ZUNGUR,0.9566500209850656
ABDI,0.956655097498838
ABUSOGLU,0.9566601740126106
AKGULOGLU,0.9566652505263831
AKSEHIRLIOGLU,0.9566703270401555
AKSUYEK,0.9566754035539281
ALANDAG,0.9566804800677006
ARIKBUGA,0.956685556581473
ASLAR,0.9566906330952456
BASTABAN,0.9566957096090181
BAYRACI,0.9567007861227905
BESILI,0.956705862636563
BODUK,0.9567109391503356
BUYUKBAYRAKTAR,0.956716015664108
CELIKAL,0.9567210921778805
ERCIHAN,0.9567261686916531
ERUSTA,0.9567312452054255
FIDANER,0.956736321719198
GORK,0.9567413982329706
HARNUBOGLU,0.956746474746743
HATIR,0.9567515512605155
HOPUR,0.956756627774288
KABADAS,0.9567617042880605
KARABAKLA,0.956766780801833
KARAMANCI,0.9567718573156055
KILCAN,0.956776933829378
KIZILBAY,0.9567820103431505
KOMI,0.9567870868569229
KOSGEN,0.9567921633706955
KURCENLI,0.956797239884468
ODUNC,0.9568023163982404
ORGUC,0.956807392912013
OYUNLU,0.9568124694257855
OZSERT,0.9568175459395579
PAPILA,0.9568226224533305
PELDEK,0.956827698967103
SIRMACI,0.9568327754808754
SOYA,0.956837851994648
TIRMIK,0.9568429285084205
TOZDUMAN,0.9568480050221929
VENEDIK,0.9568530815359654
YAMIK,0.956858158049738
YENIGELEN,0.9568632345635104
YUZYIL,0.9568683110772829
ANTER,0.956873366171166
ATBASI,0.9568784212650493
BATCI,0.9568834763589324
BEDLEK,0.9568885314528156
BUYUKGENC,0.9568935865466988
CANSARAN,0.9568986416405819
CAVDUR,0.9569036967344651
CELIKARSLAN,0.9569087518283482
CENKER,0.9569138069222314
CINAY,0.9569188620161145
CIRTLIK,0.9569239171099977
COLAKCA,0.9569289722038808
DAKNI,0.956934027297764
DUTKUN,0.9569390823916472
ELIKESIK,0.9569441374855303
EMUR,0.9569491925794135
GEREM,0.9569542476732966
GIRCEK,0.9569593027671798
GULERYUZLU,0.9569643578610629
GULOZ,0.9569694129549461
GURGENC,0.9569744680488292
IBAS,0.9569795231427125
KARTALTEPE,0.9569845782365957
KEBENC,0.9569896333304788
KEREK,0.956994688424362
KIZIROGLU,0.9569997435182451
KOCAKARA,0.9570047986121283
KOMPE,0.9570098537060114
KOPTEKIN,0.9570149087998946
KOTBAS,0.9570199638937777
LOKOGLU,0.9570250189876609
OGRETIR,0.9570300740815441
OTURMAK,0.9570351291754272
OZDIREK,0.9570401842693104
OZDUR,0.9570452393631935
PIYADE,0.9570502944570767
SATANA,0.9570553495509598
TASMAZ,0.957060404644843
TOPAKLI,0.9570654597387261
YALDUZ,0.9570705148326093
YAYLAN,0.9570755699264926
YIGIZ,0.9570806250203757
YIKIN,0.9570856801142589
ZIL,0.957090735208142
ALKANOGLU,0.9570957688821358
ALUS,0.9571008025561296
ATESMEN,0.9571058362301235
AYRAC,0.9571108699041173
CAKIOGLU,0.9571159035781112
CARAV,0.9571209372521049
CIKARAY,0.9571259709260987
CIVCI,0.9571310046000926
DAYAKLI,0.9571360382740864
DENKCI,0.9571410719480803
ELHAZAR,0.957146105622074
ERCIFTCI,0.9571511392960679
ERON,0.9571561729700617
GOLUKCU,0.9571612066440556
GOZALICI,0.9571662403180494
GOZBASI,0.9571712739920432
GUNDUZLU,0.957176307666037
KALINKARA,0.9571813413400309
KARAKISLA,0.9571863750140247
KARAKOZAK,0.9571914086880186
KASDEMIR,0.9571964423620123
KAZANASMAZ,0.9572014760360061
KEMERTAS,0.95720650971
KENGIL,0.9572115433839938
KICIKOGLU,0.9572165770579876
KOLEMENOGLU,0.9572216107319814
KUCUKKILINC,0.9572266444059753
KURDAL,0.9572316780799691
LUS,0.957236711753963
OZATAS,0.9572417454279567
OZBENT,0.9572467791019506
OZKAVAK,0.9572518127759444
PAPAKCI,0.9572568464499382
PIRINCI,0.9572618801239321
SUNAN,0.9572669137979258
SUSEVEN,0.9572719474719197
TEKLER,0.9572769811459135
TUNAL,0.9572820148199074
VADI,0.9572870484939012
ZELYURT,0.957292082167895
AKGUNDOGDU,0.9572970944219995
AKKAYMAK,0.9573021066761039
AKKECI,0.9573071189302085
APPAK,0.9573121311843129
AYNAOGLU,0.9573171434384175
AYUS,0.957322155692522
AZARKAN,0.9573271679466264
BARAS,0.957332180200731
BINAL,0.9573371924548354
BINGOLBALI,0.9573422047089399
BULUKGIRAY,0.9573472169630444
CANVER,0.9573522292171489
CELIKTENYILDIZ,0.9573572414712533
DEMREN,0.9573622537253579
DENIZERI,0.9573672659794623
DEREKOYLU,0.9573722782335669
DERI,0.9573772904876713
DIREKLI,0.9573823027417758
DOGRUOL,0.9573873149958804
ERTUC,0.9573923272499848
EYILMEZ,0.9573973395040893
FIRILDAK,0.9574023517581938
GUREZ,0.9574073640122983
HASBEK,0.9574123762664027
ILDAM,0.9574173885205073
KESICIOGLU,0.9574224007746117
KISALAR,0.9574274130287163
KOSEOGULLARI,0.9574324252828207
KUCI,0.9574374375369252
KULABAS,0.9574424497910297
KUTVAL,0.9574474620451342
MAHANOGLU,0.9574524742992386
ONARICI,0.9574574865533432
OZBIYIK,0.9574624988074477
OZKARSLI,0.9574675110615521
OZUER,0.9574725233156567
PAYCI,0.9574775355697611
PULAS,0.9574825478238657
SARICELIK,0.9574875600779701
SARSAR,0.9574925723320746
SELET,0.9574975845861791
SUBASIOGLU,0.9575025968402836
YAYLAMAZ,0.957507609094388
YAZILI,0.9575126213484926
YESILMESE,0.957517633602597
ZIK,0.9575226458567015
AKKIRAN,0.9575276366909167
ARNAVUT,0.9575326275251318
AYDAG,0.957537618359347
AYIRTIR,0.9575426091935622
BARAKLI,0.9575476000277773
BEKTIK,0.9575525908619925
BEN,0.9575575816962076
BOZTARLA,0.9575625725304228
CALICIOGLU,0.9575675633646379
CANSIN,0.9575725541988531
CETINARSLAN,0.9575775450330682
CIVRIL,0.9575825358672834
DELIBAY,0.9575875267014986
DINCKOL,0.9575925175357137
DINLEYEN,0.9575975083699289
DORTLER,0.957602499204144
DOSDOGRU,0.9576074900383592
DULUN,0.9576124808725743
EVSAN,0.9576174717067895
GENCELI,0.9576224625410046
GUVENBAS,0.9576274533752198
HUNERCI,0.9576324442094349
IMGA,0.9576374350436501
INOGLU,0.9576424258778653
ISHAK,0.9576474167120804
IYISOY,0.9576524075462955
KANDILCI,0.9576573983805107
KAPALIGOZ,0.9576623892147259
KARAKALE,0.957667380048941
KAYAL,0.9576723708831562
KAYIRTAR,0.9576773617173713
KEKULLUOGLU,0.9576823525515865
KELTEN,0.9576873433858016
KENARLI,0.9576923342200168
KOBYA,0.957697325054232
KORKMAZYIGIT,0.9577023158884471
KOTEK,0.9577073067226622
KUBAS,0.9577122975568774
KURUDAG,0.9577172883910926
NARLIOGLU,0.9577222792253077
NEZIROGLU,0.9577272700595229
OZADAM,0.957732260893738
PANK,0.9577372517279532
RECEPKETHUDA,0.9577422425621683
SALIMOGLU,0.9577472333963835
SUNGUROGLU,0.9577522242305987
TORGAY,0.9577572150648138
TOSON,0.9577622058990289
TOZLUOGLU,0.9577671967332441
TREN,0.9577721875674593
UZUNBAYIR,0.9577771784016744
UZUNSAKAL,0.9577821692358895
YANIKKAYA,0.9577871600701048
YURTSEV,0.9577921509043199
ACEHAN,0.9577971203186457
AGI,0.9578020897329715
ALANTAR,0.9578070591472974
ALPNAR,0.9578120285616232
ALTINKESER,0.957816997975949
ARISLI,0.9578219673902748
ARSLANGORUR,0.9578269368046006
BALAC,0.9578319062189264
BALDUK,0.9578368756332523
BARAZI,0.9578418450475781
BARGIN,0.9578468144619039
BUYUKSU,0.9578517838762297
CEPHE,0.9578567532905555
CEVAHIROGLU,0.9578617227048813
CILGASIT,0.9578666921192072
CINLI,0.957871661533533
CONK,0.9578766309478588
DOGRAR,0.9578816003621846
DOLMUS,0.9578865697765104
ERKIP,0.9578915391908362
EROK,0.9578965086051621
ERYORUK,0.9579014780194879
ESKILER,0.9579064474338137
EZIK,0.9579114168481395
GULBAZ,0.9579163862624653
ILKIMEN,0.9579213556767912
ISTEMIHAN,0.957926325091117
KARAUSTA,0.9579312945054428
KAYISI,0.9579362639197686
KIRKAYAK,0.9579412333340944
KIRKUSU,0.9579462027484202
KIYICIOGLU,0.9579511721627461
KORGAN,0.9579561415770719
MAKSUTOGLU,0.9579611109913977
MERCANLI,0.9579660804057235
NIBAK,0.9579710498200493
OLCUN,0.9579760192343751
OZELLI,0.957980988648701
OZPAK,0.9579859580630268
OZYAZGAN,0.9579909274773526
PAYZIN,0.9579958968916784
PEMPE,0.9580008663060042
PIRCI,0.95800583572033
POMAK,0.958010805134656
SIFIL,0.9580157745489818
TATARI,0.9580207439633076
TEKERCIOGLU,0.9580257133776334
TERE,0.9580306827919592
TUNCMAN,0.9580356522062851
UKUSLU,0.9580406216206109
ULUDAGLI,0.9580455910349367
UTANGAC,0.9580505604492625
YEMSEN,0.9580555298635883
ZEYTINLI,0.9580604992779141
AKCAGOZ,0.9580654472723505
AMBAR,0.9580703952667871
ANDAS,0.9580753432612236
ARIKANLI,0.9580802912556601
AZKIN,0.9580852392500965
BASKAPAN,0.958090187244533
BENT,0.9580951352389695
BERBERLER,0.958100083233406
BIZ,0.9581050312278425
CIFLIK,0.9581099792222789
DILIM,0.9581149272167154
ERKEKLI,0.9581198752111519
ESKILI,0.9581248232055884
GONAN,0.9581297712000248
HANKULU,0.9581347191944614
ILDIRI,0.9581396671888979
KACTI,0.9581446151833344
KILKIS,0.9581495631777708
KIRELLI,0.9581545111722073
KIRKIK,0.9581594591666438
KUCUKCAY,0.9581644071610803
KUCUKUYSAL,0.9581693551555167
MUNIS,0.9581743031499532
MURATHAN,0.9581792511443897
OCAY,0.9581841991388262
OMERCIOGLU,0.9581891471332626
ONAK,0.9581940951276992
ONUL,0.9581990431221357
OZENSOY,0.9582039911165722
SALVARCIOGLU,0.9582089391110086
SEVINCEK,0.9582138871054451
SOHRET,0.9582188350998816
SOZENER,0.9582237830943181
TAHANCI,0.9582287310887545
TAYYARE,0.958233679083191
TUBEK,0.9582386270776275
TUNUS,0.958243575072064
YENISEN,0.9582485230665004
YILBAS,0.958253471060937
YIYEN,0.9582584190553735
YUZBAS,0.95826336704981
ZERE,0.9582683150442465
ALAYBASI,0.9582732416187936
ALPKIRAY,0.9582781681933408
ALTINTAC,0.9582830947678879
AYAZGUN,0.9582880213424351
AYKUN,0.9582929479169822
BAKISLI,0.9582978744915294
BALSEVER,0.9583028010660765
BASATLI,0.9583077276406237
BAYIL,0.9583126542151708
BEYPINAR,0.958317580789718
BINAR,0.958322507364265
BOLATOGLU,0.9583274339388123
BOZKUR,0.9583323605133593
CANKIRLI,0.9583372870879066
CELIL,0.9583422136624536
CETINAY,0.9583471402370007
CEYHANLI,0.9583520668115479
DALBAS,0.958356993386095
DURLU,0.9583619199606422
ERGINSOY,0.9583668465351893
GADIS,0.9583717731097365
GOCUM,0.9583766996842836
GULBAKAN,0.9583816262588308
K.,0.9583865528333779
KABAAGIL,0.9583914794079251
KAVUNCUOGLU,0.9583964059824722
KILICI,0.9584013325570194
KOTAMAN,0.9584062591315665
KUCUKCELIK,0.9584111857061137
KUTOGLU,0.9584161122806608
LAMBA,0.958421038855208
NAKIP,0.9584259654297551
NUGAY,0.9584308920043023
ONART,0.9584358185788494
ONCER,0.9584407451533966
ORUNC,0.9584456717279437
OTLAK,0.9584505983024909
OZDEMIRKAN,0.958455524877038
OZEMRE,0.9584604514515852
OZSAGLAM,0.9584653780261323
OZUT,0.9584703046006795
PARAN,0.9584752311752266
PEMBE,0.9584801577497738
PIROL,0.9584850843243209
SABUDAK,0.9584900108988681
SAMBUR,0.9584949374734152
SARALDI,0.9584998640479624
SELVER,0.9585047906225095
SERIK,0.9585097171970567
SINAL,0.9585146437716038
SUCULAR,0.958519570346151
TAHINCIOGLU,0.9585244969206981
TASDIBI,0.9585294234952453
TELCEKEN,0.9585343500697924
TUNOGLU,0.9585392766443396
UZKUC,0.9585442032188867
VARGEL,0.9585491297934339
YETIMLER,0.958554056367981
YURTTURK,0.9585589829425282
AKGUNEY,0.958563888097186
ALTMIS,0.9585687932518437
AYDURMUS,0.9585736984065016
AYIS,0.9585786035611594
BAGIRTLAK,0.9585835087158172
BELGEMEN,0.958588413870475
BEYAZYUZ,0.9585933190251329
BILIRER,0.9585982241797907
BOGDAY,0.9586031293344485
BOREKCIOGLU,0.9586080344891063
BOZDUGAN,0.9586129396437642
BURCUN,0.9586178447984219
CAGLAROGLU,0.9586227499530797
CANDARLI,0.9586276551077375
CEBAR,0.9586325602623954
CONOGLU,0.9586374654170532
DESTEK,0.958642370571711
EGRIOGLU,0.9586472757263688
GOKGEDIK,0.9586521808810267
HABESOGLU,0.9586570860356844
HAKSEVEN,0.9586619911903422
IRGALI,0.958666896345
KARDASOGLU,0.9586718014996578
KARKAR,0.9586767066543157
KARTUN,0.9586816118089735
KIRTIS,0.9586865169636313
KUCUKBEKIR,0.9586914221182891
KUSIN,0.958696327272947
MAKINE,0.9587012324276047
MEYVACI,0.9587061375822625
NAKIBOGLU,0.9587110427369203
OGRUNC,0.9587159478915782
OZAKTURK,0.958720853046236
OZKIRIM,0.9587257582008938
SAKLICA,0.9587306633555516
SIRIKLI,0.9587355685102095
SOMYUREK,0.9587404736648673
SUKUN,0.958745378819525
TACAL,0.9587502839741828
TALAK,0.9587551891288407
TULUCU,0.9587600942834985
TURKSEV,0.9587649994381563
TUSTAS,0.9587699045928141
ULAC,0.958774809747472
VARLIKLI,0.9587797149021298
YUKKALDIRAN,0.9587846200567876
YURTTADUR,0.9587895252114453
ALPUGAN,0.9587944089462138
ANLAGAN,0.9587992926809823
ANMAK,0.9588041764157508
BATKITAR,0.9588090601505193
BAYANA,0.9588139438852877
BOLCAN,0.9588188276200562
CAMLITEPE,0.9588237113548247
CEVIKKOL,0.9588285950895932
CIKAY,0.9588334788243617
CIMTAY,0.9588383625591301
CINGISIZ,0.9588432462938986
CIYANCI,0.9588481300286671
COCELLI,0.9588530137634356
DEMIRBEK,0.958857897498204
EPAYDIN,0.9588627812329725
ERKACMAZ,0.958867664967741
ERTUR,0.9588725487025095
GONDUZ,0.958877432437278
GURGOL,0.9588823161720464
ISLEN,0.9588871999068149
ISOGLU,0.9588920836415834
ITKU,0.9588969673763519
KABARAN,0.9589018511111204
KARACIF,0.9589067348458888
KEFLIOGLU,0.9589116185806573
KESEMEN,0.9589165023154258
KOCDAG,0.9589213860501943
KORALTAN,0.9589262697849628
KUCUKSU,0.9589311535197312
KURULAR,0.9589360372544997
MECITOGLU,0.9589409209892682
MENZILCI,0.9589458047240367
ORGU,0.9589506884588052
PELEK,0.9589555721935736
PISTIL,0.9589604559283421
SAYALI,0.9589653396631106
SAYINDI,0.9589702233978791
SELLER,0.9589751071326476
SINC,0.958979990867416
SOYUPEK,0.9589848746021845
TEMES,0.958989758336953
TEMIZOGLU,0.9589946420717215
UTUCU,0.9589995258064898
UVACIN,0.9590044095412583
VARYEMEZ,0.9590092932760268
YAGIMLI,0.9590141770107953
YAHYA,0.9590190607455638
YASARBAS,0.9590239444803322
YAVILIOGLU,0.9590288282151007
YAYLAOGLU,0.9590337119498692
YOLA,0.9590385956846377
YORUSUN,0.9590434794194062
ACIMIS,0.9590483417342853
ACIPINAR,0.9590532040491645
ARINAN,0.9590580663640436
ASMAN,0.9590629286789227
ATILLE,0.9590677909938019
BALKESEN,0.9590726533086811
BASKONUS,0.9590775156235601
BATIK,0.9590823779384393
BEZIRKAN,0.9590872402533185
BOYLUG,0.9590921025681977
BOZANER,0.9590969648830767
BUYUKPINAR,0.9591018271979559
CASUN,0.9591066895128351
CINKAVUK,0.9591115518277141
COGURCU,0.9591164141425933
DALBOY,0.9591212764574725
DUZDABAN,0.9591261387723516
